122.204220890065,-39.2905988368685
121.369549282343,-30.6018738119853
125.972803993781,-29.5697298329911
119.875092190984,-30.3420198603994
118.751738435327,-25.5874906670753
116.130796376271,-20.8271700700929
107.562608442056,-23.6251845780668
126.908327743435,-31.8128208168462
113.150945719434,-23.9964367869753
124.275428154913,-33.8786205768209
109.589024117689,-24.0900038471085
124.329458687337,-33.8301884781524
120.902376329797,-29.1830525240457
118.765364871424,-26.2789097438017
111.167435044248,-27.5104751596078
111.884421467651,-22.1430137861498
119.153906965806,-21.3199378577809
86.840837449872,-19.0902183976172
184.23653594394,-36.3985264038644
125.743446307204,-33.186533854624
114.035574943241,-28.9383202185601
124.236347830074,-33.0553114942072
110.201214753882,-19.5754519896967
119.878638066531,-18.6257092270329
117.419619161984,-25.227358735672
120.82984397516,-25.2492530423118
126.376635977329,-34.8505092142779
118.712643993565,-25.0360950423593
121.237433586723,-30.7156775899593
120.944589373374,-25.8616962966872
319.971904954388,-44.0886996106025
123.675611191133,-33.2585193589648
125.92742932906,-30.5784018327971
185.158273190259,-30.3355457438992
122.873046802159,-34.5001085508652
116.653803705344,-31.4264680954774
90.7064793990378,-43.8908857208494
123.354638210298,-21.638058730894
120.859941844197,-27.6175534180489
128.018108088369,-29.3837773814803
121.562845675427,-26.1597640582116
116.158191050201,-22.2439037545671
123.190283239062,-33.9275229478821
124.350421036505,-33.5628107753245
114.255326431727,-21.0444708288136
114.394638423546,-15.3182316499265
117.721336300158,-25.7395453468509
94.1477511386706,-30.176511945196
125.530517301547,-36.8059338085827
115.578618993428,-25.8925980219502
111.459746310391,-21.5933830499759
109.508759239438,-20.5180083940184
204.72648416584,-44.9573298422347
115.046056883771,-30.6790923659119
110.382621687322,-25.190458983522
203.304925646984,-37.4924155770108
291.912067283263,-17.9578895380556
116.596365971861,-28.4487833165221
122.041334817989,-16.9401513552719
83.7710026846645,-16.2105662990761
104.746143714698,-16.9506515137295
286.050296044217,-17.9842216316486
139.058741547965,-25.5974294600715
153.710590974966,-43.7517379944365
121.638318197147,-31.1704805645476
113.706695617009,-28.7596840784794
313.653968024247,-25.4369158433265
254.244219246742,-22.9362845184727
120.585988000666,-40.7477940207048
111.162341316386,-29.9989150648244
118.581535210334,-23.9625334759011
117.874579504134,-33.5719741491202
108.189715972169,-33.4122231441251
108.84143953639,-32.2395475468549
165.559096043644,-43.3964398543133
123.529525624701,-32.7727488976559
96.8764173557917,-25.7174363454023
107.761201607278,-17.5893015231617
112.103554059769,-15.5016549581387
107.562335571932,-26.9340686616175
260.2827438695,-16.6410784333496
155.450008366418,-44.5560896216318
114.847143260611,-29.6309317658272
281.834733793836,-18.2629460684722
123.3762118816,-32.8919144576111
284.062491182658,-24.3237704826246
119.726102727781,-28.3522778725741
116.298295704343,-25.4297714268611
115.211018200695,-28.2974029530868
115.929715430851,-30.0549081588979
256.445362563322,-22.2592939222866
124.271079653921,-32.8583291173968
113.109836638026,-15.5267350355814
128.29133026748,-19.8413554167328
115.077763225431,-21.3593655509525
117.050104329825,-36.1550898997957
123.052439297937,-32.4708341473799
114.69772824523,-29.784697586229
282.5349212628,-26.0772003736026
114.37626707272,-27.0210837092917
114.906085759055,-29.5884168294844
276.076665101154,-35.6960079148905
121.487192343852,-33.0068599389923
258.628790065783,-21.7105768546172
261.048915829994,-17.4550667731691
239.814055221534,-27.4758548058292
124.401843447176,-38.9984794862697
286.995709012807,-25.2040926375238
315.026429368767,-42.6458243185812
241.191758949967,-25.9776219054594
246.394528152612,-36.3342913433696
